N,P,K,temperature,humidity,ph,rainfall,label
104,73,46,29.1400919,80.1190228,6.282959372999999,150.05003119999995,banana
108,24,50,24.12832546,56.18107663,6.581587932000001,57.95826144,coffee
28,27,34,22.10621387,91.34039616,6.811291098,89.74409017,pomegranate
52,63,24,29.58949031,68.32176769,6.09186275,142.33036769999995,blackgram
24,21,26,28.87862994,95.11320315,6.991242502000001,131.2116167,coconut
95,8,46,27.39489579,83.31172003,6.732834334,28.36535596,banana
120,87,16,28.0764455,76.05522115,5.918263801,102.4852929,banana
29,57,17,25.60973447,50.7330069,7.2569118,147.0414824,mothbeans
108,35,35,26.28845991,83.390039,7.18915558,136.73250919999998,banana
83,6,45,25.70822684,52.88667115,6.049609892,46.85176955,coffee
89,25,50,24.69368934,85.56967628,7.978996755,81.20176515,watermelon
22,18,33,30.41235793,52.48100602,6.128167757000001,97.45373619,mango
17,23,32,27.88352946,86.45147631,6.395258356,113.1169398,mungbean
40,18,35,19.38603815,86.79058496,4.791146778,91.46664318,pomegranate
10,125,198,21.0643684,55.46985938,6.253034534,70.39906054,pigeonpeas
50,60,47,32.56720726,92.74889453,6.92791761,93.7942847,papaya
30,56,79,28.87667593,62.4901206,7.786366322,88.6810311,pigeonpeas
23,23,44,32.82141065,47.45553843,6.12476108,103.0295938,mango
2,39,16,25.02887163,91.53720922,8.29217963,71.48327008,coconut
32,14,37,22.73031253,88.48567856,6.825371185,98.54047745,pomegranate
7,23,34,19.75088482,88.71691157,6.375923383,25.08146686,pomegranate
102,71,16,28.65456263,79.28693687,7.0758864720000005,71.78615328,banana
28,46,17,29.008124,84.96089355,6.664187809,45.91011391,mungbean
28,58,19,26.88630675,66.770943,5.791649933,101.5952794,pigeonpeas
39,17,23,18.09691127,90.42177379,6.78073637,88.17251033,pomegranate
11,21,42,28.70012137,44.359648,5.870116071,95.94035356,mothbeans
80,43,42,23.55882094,71.59351368,7.283736617000001,112.459694,maize
4,74,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans
17,29,32,26.14162144,93.28415295,5.630619901,93.30247448,coconut
25,51,19,30.7799528,54.82130787,5.131779302,44.13827124,mothbeans
133,47,23,24.88738107,75.62137159,6.827354644,89.76050416,cotton
24,14,33,29.38072512,93.27565685,6.366219551,23.5241851,coconut
37,18,12,10.2708877,90.19147747,7.0455430560000005,163.27087319999995,orange
8,58,15,28.75273118,69.15640149,7.630424082999999,53.10207889,lentil
31,29,29,28.22373428,47.40519056,6.000248647,145.41723869999996,mango
84,7,51,26.81530456,87.65694462,6.399669044,35.74073582,watermelon
29,45,16,25.02887163,91.53720922,6.498052108,70.65644296,coconut
29,35,22,28.347161100000005,53.53903102,8.634929739,55.51932414,mango
15,7,45,11.54785707,94.14861001,6.400719746,69.39630398,orange
117,86,45,28.6956201,82.54195839,6.037430836,109.0921631,banana
6,27,34,23.01014302,91.11764246,6.4973666770000005,109.4169192,orange
27,62,25,26.88630675,66.770943,7.21270048,124.4135035,pigeonpeas
74,56,25,18.28362235,66.65952796,5.716222912,79.75328959999999,maize
42,6,8,29.36792366,76.24900107,6.388617138,107.4142681,banana
90,40,41,21.54156258,99.36385721,6.537042717,104.5375109,maize
28,21,28,25.08347445,57.65901369,7.466900682999999,190.2257843,banana
39,77,20,22.99774444,60.24218572,6.814301033,68.83924882,pigeonpeas
51,53,49,32.57720726,92.74889453,6.69215564,172.47880619999995,papaya
20,7,10,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
38,141,204,13.05809741,80.28297993,5.7335398070000005,69.92092839,grapes
24,63,19,19.3479443,18.96805489,4.681576043,194.5921148,pigeonpeas
108,60,15,22.75805656,76.75768356,7.630424082999999,53.10207889,cotton
15,45,22,24.20422636,61.43378674,7.012740397000001,43.80041104,mothbeans
26,72,21,23.17409556,36.67847052,7.040056094,67.15096376,pigeonpeas
7,63,18,22.95458237,24.03553105,3.808429173,53.1205277,pigeonpeas
136,36,16,22.74446976,80.41198458,7.592490617,245.1511304,watermelon
31,31,5,39.0655552,92.19906776,6.945562889,102.835632,mothbeans
17,64,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
40,139,202,29.37687468,57.69622912,5.935336307999999,117.53140259999998,mothbeans
17,58,17,21.02213209,24.93896255,5.52719118,147.0414824,kidneybeans
20,61,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,pomegranate
104,25,47,26.98212846,86.70068316,6.161123579,25.1290048,watermelon
18,55,20,21.9989726,56.31006755,7.432043735,86.84998693,kidneybeans
97,56,41,26.47522633,78.51833782,5.653437902,111.0843029,banana
127,37,18,24.87663664,76.30050373,7.63737841,92.91915074,cotton
22,55,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean
25,60,25,21.63149148,21.17919701,5.70951224,179.2155874,kidneybeans
101,75,49,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
13,28,29,28.130115000000004,95.64807631,6.652642579,156.1457255,coconut
9,122,197,29.58748357,80.91934392,5.856575335,69.66256816,grapes
20,77,17,34.87248659,38.83786012,7.4250413160000015,83.46532547,pigeonpeas
105,45,16,25.14517635,81.38204104,6.657964753,66.71995467,banana
125,39,15,25.03149561,82.21276599,3.504752314,63.77192383,cotton
35,69,19,30.39321309,60.16299493,7.69950698,72.43169115,mothbeans
18,21,28,21.49118657,93.43949693,5.676032581,96.08745082,orange
32,18,30,13.8377282,91.74780462,5.826381164,224.83157290000003,orange
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,pomegranate
26,51,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
18,58,16,21.47607807,38.80023714,4.962661422,180.382256,pigeonpeas
22,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
117,82,45,25.29391516,79.29122198,5.612838029,116.7324324,banana
58,49,42,31.2123945,40.92604945,6.8598408210000015,109.0946323,mothbeans
12,27,26,29.09382275,45.5661059,7.32307197,96.23520043,mango
108,72,53,25.16278237,84.97849241,6.704204398,51.07048113,banana
61,60,20,24.87502824,68.74248334,6.208843215,195.5697875,maize
11,45,16,28.70012137,44.359648,7.661537347999999,55.053805,mothbeans
40,24,41,28.70595247,50.44030129,7.009180374,103.8799347,mango
27,24,41,24.32770134,90.88292835,6.510251186,110.4606459,pomegranate
102,73,52,27.9122104,83.36307683,6.8814257460000015,57.40847165,banana
119,30,29,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
22,47,16,28.56149805,83.63802195,8.153022903,32.05025323,mungbean
34,56,76,33.4126864,35.42910045,8.621662982,76.32470713,pigeonpeas
114,94,47,26.33544853,76.8532006,6.387431382999999,90.81250457,banana
11,34,34,29.14305008,49.40983294,8.016210782,35.1051197,mango
3,9,26,26.91641934,99.84671638,5.901495543999999,149.2220255,coconut
16,77,18,31.48469278,35.6395615,6.65542075,89.73119396,pigeonpeas
8,60,18,31.21929982,46.01868196,3.808429173,53.1205277,pigeonpeas
4,19,24,23.83185873,87.84034604,5.826426917,67.96704792,pomegranate
0,122,197,20.18432263,90.65458473,5.856575335,69.66256816,orange
24,38,20,24.47876451,58.51663927,5.970458434,65.43835393,mothbeans
19,55,23,27.43329405,87.80507732,6.648725327,88.45361858,mungbean
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429228,mothbeans
82,21,44,26.81383586,87.21986949,6.184400085,105.64999070000002,watermelon
57,68,81,24.49112591,17.30457712,8.081095263,72.78624223,blackgram
28,21,38,26.65333029,59.79023382,6.7380162532,131.2116167,mothbeans
68,70,47,31.29986342,92.76039164,6.101241579,117.2878912,papaya
29,35,22,28.347161100000005,53.53903102,7.76061831,64.77651469,mango
117,86,48,25.19640218,83.55829874,6.827812549,75.24521981,banana
22,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
31,35,23,30.30260453,47.18283631,7.707162484,63.1830529,mothbeans
44,58,17,28.03644051,65.06601664,5.617122801,191.0658531,blackgram
80,18,35,21.02952505,58.84880599,6.381975465,181.6942283,coffee
17,30,30,29.03065024,90.79093862,6.6477659970000005,135.0119649,coconut
99,73,51,26.29039046,81.06003778,6.79897681,95.17028129,banana
104,18,26,23.60301571,60.39647474,6.814630246,95.23444287,coffee
8,33,29,29.98080499,49.48613279,6.442393461,91.8227220000005,mango
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,pomegranate
109,26,45,28.27973674,90.38971208,6.762356467000001,112.9203223,muskmelon
23,59,19,26.65333029,59.79023382,5.721667141,69.93293255,mothbeans
112,39,29,26.4249227,63.37479229,6.726528895,147.8035305,rice
3,134,199,20.28370163,81.32235739,6.017370134,124.2179699,grapes
29,71,16,26.87037587,91.72546257,6.0521848810000005,53.12442925,coconut
85,25,51,25.96534238,89.77076659,6.56893406,102.8013275,watermelon
93,41,40,25.6217169,66.50415474,6.130136384,183.8270791,maize
91,76,23,29.36792366,76.24900101,7.543804222999999,73.67166182,banana
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,watermelon
9,60,21,29.94413861,67.31323084,7.559254981,100.0497183,lentil
28,20,26,30.01821337,50.09831810000001,5.702484758,212.867626,mango
26,26,26,29.98835437,49.60384796,5.024124683999999,97.76832322,mothbeans
71,52,43,25.10787449,55.97732754,6.352771037,181.2915605,maize
118,88,55,25.44926208,79.49221962,7.732194787999999,39.00992137,banana
10,18,35,21.79797651,99.64573002,6.381975465,181.6942283,coconut
94,94,52,23.39128187,61.74427165,6.734005647999999,54.01872359,maize
118,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana
83,16,51,27.39872329,81.10523402,6.209888345,44.20656987,banana
14,23,5,26.18552389,96.96637916,6.407715561,109.9455062,coconut
16,57,19,17.86847286,20.220179,6.417500829,67.10439401,coconut
61,60,20,24.87502824,68.74248334,6.42937879,39.23831035,maize
95,75,49,28.98333432,82.95958244,6.821774589,149.8488208,banana
18,55,20,21.9989821,56.31006755,6.647965508,37.44800463,mothbeans
43,68,79,29.57812712,66.17587668,7.8067476560000015,80.25064637,blackgram
113,37,19,26.00373964,62.144510200000006,7.976889497999999,80.11272117,coconut
5,55,18,33.50876355,45.70976142,7.322097992000001,126.6738117,pigeonpeas
87,69,50,29.69238699,92.58862544,6.560443519,56.31866159,muskmelon
102,73,52,27.9122104,83.36307683,6.438668989,117.3688104,banana
118,31,31,27.54823036,62.88179198,7.303033217,134.6803969,coffee
39,16,27,35.53845018,52.94641947,7.205078785,139.8619431,banana
31,7,10,28.69180475,49.47225353,7.995848977,107.4287664,pigeonpeas
8,26,38,18.78359608,87.4024767,6.8444019,105.6917856,pomegranate
39,7,19,27.54273211,94.59086121,6.006085786,77.55176318,coconut
95,8,52,27.39489579,83.31172003,6.419083092,28.22908103,banana
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,mungbean
31,13,26,29.69952329,95.21224392,5.868285082000001,132.1491176,coconut
67,46,44,22.72791041,82.17068809999998,6.537914957999999,159.92109340000005,rice
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.531402999998,apple
50,44,48,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
7,17,25,34.89226666,48.75613373,6.953246506,98.28583013,mango
27,24,26,26.61423461,96.97300803,5.562911913,156.6732553,coconut
101,14,47,27.9122104,83.36307683,6.2744528110000015,21.17924769,banana
9,59,25,20.43517772,39.37252634,6.861640036,37.81123974,pigeonpeas
8,28,54,23.88404783,86.20613842,6.353107392999999,48.99390828,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,81.66316408,pomegranate
11,71,16,19.9191786,21.47324158,7.445444882999999,176.6165894,kidneybeans
15,54,15,29.9760432,57.03184356,8.35495812,44.86052932,mothbeans
88,29,48,24.71885473,88.94568335,6.528404377999999,26.32405487,watermelon
29,54,22,21.01142393,69.69141302,6.593961761,70.0866434,pigeonpeas
36,128,204,28.23542319,80.68700527,5.695792761,67.03840888,pigeonpeas
29,16,36,21.01142393,69.69141302,5.893332377999999,106.977723,pigeonpeas
9,60,76,29.94413861,67.31323084,8.868741443,77.92798682,lentil
27,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
89,9,46,29.47156259,90.77069618,6.247040422,79.84925393,muskmelon
102,27,45,22.21738223,80.27525115,6.667633355,180.1237765,coffee
37,74,15,24.92360104,18.22590825,5.582178402000001,112.5424199,kidneybeans
19,36,19,26.80474415,48.23991436,5.991649933,101.5952794,mothbeans
7,63,19,19.55750776,64.45268309,5.671419084,180.6465282,lentil
30,13,8,27.15116142,91.48889469,6.420457311,116.5084074,coconut
82,22,16,25.54759871,91.64194826,6.392048018,171.37644619999998,coconut
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,pomegranate
83,79,49,25.14748006,83.34688193,5.565028635,98.66679427,banana
108,7,45,25.16278237,84.97849241,6.189213927000001,48.32428609,banana
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,muskmelon
87,25,50,25.60153969,68.66257977,6.510251186,110.4606459,coffee
6,18,22,19.65690085,89.93701023,6.385684213999999,108.7603001,pomegranate
74,56,75,18.28362235,66.65952796,7.714153037999999,90.82097601,maize
37,20,32,28.96318258,95.16333673,6.165084855,222.803013,coconut
40,144,196,22.71750705,92.25479855,5.980598579,67.15094741,apple
42,17,31,28.14720892,83.8001509,6.804437106,94.62954663,mungbean
3,23,36,29.70143197,95.65754365,5.684995235,104.991282,coconut
68,58,45,31.29986342,92.76039164,5.779205485,108.5054416,papaya
36,79,21,19.8671184,86.35590206,6.007508163,114.47226709,pomegranate
93,56,49,23.85724032,82.22572988,6.69215564,172.47880619999995,rice
82,48,44,29.09588297,94.16748386,7.840207144,263.9642476,muskmelon
14,139,197,21.72484506,92.83975602,6.055329526,121.6961761,apple
20,26,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut
114,94,47,26.33544853,76.8532006,6.387431382999999,90.81250457,banana
26,62,21,25.9490364,94.73860514,7.040056094,67.15096376,coconut
94,94,51,23.39128187,61.74427165,5.6180944460000015,109.575944,maize
78,58,15,25.00933355,67.816568,5.630424082999999,53.10207889,maize
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,jute
89,54,39,24.51588066,83.53521629999999,6.757470637000001,197.402901,rice
132,41,22,24.29144926,81.02453404,6.852884642999999,42.83053902,cotton
112,17,29,27.62975458,61.26002598,6.777417989,196.6492664,coffee
26,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,pomegranate
29,67,16,17.47500984,16.54314829,8.292875733999999,57.02891698,chickpea
0,70,21,36.30049702,46.03021253,4.672437054,101.6073988,pigeonpeas
35,58,20,29.38538562,63.47742011,7.970458434,65.43835393,pigeonpeas
25,13,25,22.31944084,90.85174383,6.227134139,54.62243308,apple
18,10,29,22.36509395,92.30882391,5.868285082000001,132.1491176,pomegranate
95,26,48,29.91690582,94.55695552,6.074955435,241.8202079,muskmelon
118,88,55,25.44926208,79.49221962,6.190757458999999,118.6858263,banana
111,23,38,27.77363343,64.47858698,6.327673765,160.0882787,coffee
27,71,24,23.45379018,46.48714759,5.562911913,156.6732553,pigeonpeas
121,45,19,22.45942937,81.30681027,5.669560726,100.118612,cotton
35,67,49,41.31330062,91.1508798,7.966605025,73.50734019,papaya
90,92,51,27.00932084,80.18546798,6.5116248410000015,207.0735119,banana
76,39,17,24.2547451,55.64709899,6.890156495,44.47427436,maize
99,73,52,26.29039046,81.06003778,5.721667141,69.93293255,banana
81,45,31,19.32666088,68.03449300000001,5.339556562,98.05089394,maize
81,30,46,24.65090184,51.93952357,6.833768535,191.7760562,coffee
37,36,26,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
28,57,15,34.63880966,61.38597868,5.645435626,95.84253438,blackgram
14,23,42,26.18552389,96.96637916,6.224066378,49.29456609,coconut
26,80,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
112,17,26,27.62975458,61.26002598,4.754435025,99.642454,coffee
19,77,19,29.40889385,86.16063492,5.864623352000001,198.8298806,muskmelon
92,35,16,22.17931888,80.33127223,6.272417541,83.73280082,rice
25,7,33,28.38503882,99.18843684,6.366219551,218.5241851,coconut
107,51,23,24.86560781,78.22080815,6.217187170000005,224.5903664,cotton
8,64,25,28.50416396,93.46806467,6.79385576,40.77872823,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,cotton
39,23,47,30.55472573,90.90343769,6.260838965,58.54876687,orange
38,14,30,26.92449525,91.20106019,6.331051715,209.540094,coconut
72,40,39,20.41447029,82.20802629,5.926824754,90.10978128,rice
22,140,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,watermelon
86,26,26,27.01207284,60.76645256,4.94075368,142.1430003,coffee
25,72,17,28.38503882,99.18843684,5.711439256,87.87869161,coconut
35,38,17,25.32688786,63.18180319,6.0286203711,219.9048349,mothbeans
21,38,21,24.13179691,67.22912161,5.617008201,168.5948318,coffee
68,68,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
8,28,30,25.51618488,94.33465411,6.015672225,103.1969341,coconut
10,74,22,25.31468463,77.91757121,6.876572502999999,186.9226052,cotton
82,75,55,28.34585147,78.48738349999998,6.281069505,92.15524332,banana
16,77,17,31.48469278,35.6395615,5.61716603,49.6224215,pigeonpeas
35,49,20,28.79929247,49.84213387,7.432043735,86.84998693,mothbeans
26,62,23,29.36792366,76.24900101,4.722222454,145.3728801,banana
27,24,15,26.61423461,96.97300803,7.137136973,111.83919509999998,coconut
106,14,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana
40,16,16,16.43340342,24.24045875,5.075504537,97.01331604,kidneybeans
102,24,54,27.72338349,90.93897939,6.277484042999999,43.87712348,watermelon
26,59,85,17.06104474,23.77201471,6.545888558,80.6405403,kidneybeans
5,24,27,24.80710166,45.01110015,4.934964765,91.54560427,pigeonpeas
2,41,16,25.02887163,91.53720922,6.342463714,148.30036919999995,coconut
43,64,82,38.58954491,91.58076549,6.641098708,110.562229,papaya
35,57,19,27.0956288,42.26206161,8.016210782,35.1051197,mothbeans
83,95,47,26.51682337,77.79913575,6.21084479,107.3944717,banana
14,23,15,26.18552389,96.96637916,7.137136973,111.83919509999998,coconut
35,16,26,28.70562673,81.59200689,6.414526606,91.63074547,mungbean
14,49,19,26.47522633,78.51833782,6.6695294160000005,177.3377996,banana
16,71,76,18.33124824,38.40975482,8.135900726000001,69.15759062,pigeonpeas
8,64,18,29.50523036,35.72032498,5.824208308999999,88.88796102,pigeonpeas
21,77,17,24.88244467,89.39686219,5.617122801,191.0658531,pomegranate
20,67,20,19.24462755,50.54495302,6.814301033,68.83924882,pigeonpeas
36,27,28,26.58413917,95.78923137,7.101661011,195.7733251,coconut
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,banana
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,pigeonpeas
123,39,25,25.00755095,78.17952126,7.453106264,86.06411872,cotton
102,37,25,25.31468463,77.91757121,7.453106264,86.06411872,cotton
97,22,34,23.60567546,59.68849145,6.392048018,171.37644619999998,coffee
93,21,22,26.58740671,81.32563243,7.318802162000001,93.46595573,watermelon
13,72,17,24.32116642,21.0278674,5.7147997,70.95666003,kidneybeans
16,15,14,19.67832052,89.08935702,6.9219692,73.34232097,pomegranate
39,25,28,18.90223032,94.99897537,5.7400545670000005,224.3206759,pomegranate
33,139,201,27.8113262,92.51034633,6.476757723,66.70016285,coconut
81,53,42,23.67575393,81.03569343,5.17782304,233.7034923,rice
10,79,20,29.03167341,93.12603235,6.708446922,95.71388473,muskmelon
100,40,23,22.45145981,76.25674874,6.648725327,88.45361858,cotton
61,68,47,35.21462816,91.49725058,6.101241579,117.2878912,papaya
52,60,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
29,16,19,19.81069447,88.92944254,7.183189922,60.4826194,pomegranate
26,24,35,25.5042419,61.66852372,5.764812076,131.24514140000002,mothbeans
3,58,21,25.36140527,46.82652785,9.160691747,55.60523179,mothbeans
0,25,32,19.33516809,91.97978938,6.621622572,73.77063744,orange
27,80,19,19.07096165,21.21092266,5.562201934,133.1914419,kidneybeans
19,29,41,25.02887163,91.53720922,7.175170657000001,192.4931257,coconut
13,72,17,24.32116642,21.0278674,6.347929353,120.7435664,kidneybeans
19,53,24,27.8640132,80.4513142,6.726528895,147.8035305,mungbean
86,48,20,27.81251452,82.69285419,6.576418207000001,108.8303762,banana
60,38,19,18.41932981,64.23580251,6.28886807,84.23613484,maize
113,85,55,27.94972463,76.63713353,6.037430836,109.0921631,banana
30,58,18,27.94293692,45.41365565,5.696205468,60.95197486,mothbeans
93,56,49,25.86632408,84.42379269,6.519779582999999,64.4478499,banana
37,73,20,29.50304807,63.46513414,6.590571088,36.46946971,pigeonpeas
120,20,34,23.56960509,50.56339727,6.90049075,26.47844429,coffee
28,75,21,24.7741949,50.54621094,6.007508163,114.477913,pigeonpeas
15,27,28,19.80398664,46.12866113,4.507523551,90.82549241,mango
118,88,47,28.65003945,82.68752542,6.953439161,48.83810592,banana
109,11,50,29.66727337,83.51014178,6.429788072999999,58.79889057,banana
95,88,47,28.00316034,78.90085998,6.833768535,191.7760562,banana
36,66,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
97,56,41,26.47522633,78.51833782,6.6587699910000016,160.6217342,banana
11,18,19,21.57936934,94.88267728,7.63737841,92.91915074,pomegranate
17,30,26,29.03065024,90.79093862,5.894027065,205.5720367,coconut
31,30,35,26.58580443,90.98617591,6.269663962999999,104.4407083,coconut
133,47,22,24.88738107,75.62137159,6.443785385,64.23026638,cotton
85,95,49,25.94019018,78.3422098,5.694243847,119.4765557,banana
26,64,21,25.95058595,40.58227261,6.690655045,62.30278268,pigeonpeas
112,17,26,27.62975458,61.26002598,6.322532212,59.6792727,coffee
8,59,18,29.50523036,35.72032498,6.523538653,102.944161,pigeonpeas
15,54,19,29.97604322,57.03184356,6.921993877999999,43.25726752,mothbeans
27,41,20,31.70447482,56.85420099,7.034214276,38.7976407,mothbeans
15,54,47,29.38538562,57.03184356,6.833768535,191.7760562,rice
0,23,6,22.56664172,93.37488907,7.365338111,102.6958703,orange
80,18,31,25.02952505,58.84880599,7.303033217,134.6803969,coffee
56,67,49,39.64851881,82.220137,6.519779582999999,64.4478499,grapes
18,14,31,22.36509395,92.30882391,5.418475257000001,91.10190759,pomegranate
114,40,39,26.33544853,76.8532006,6.424670614,110.2316633,banana
136,36,25,23.09595631,84.86275707,6.953246506,98.28583013,cotton
117,79,45,25.29391516,79.29122198,5.614571478,105.4722027,banana
110,78,50,26.63730186,78.89864446,5.915568968,98.21747528,blackgram
9,140,205,25.81692236,82.043255,5.93202852,68.66813363,watermelon
23,59,22,27.826262300000003,88.73100226,7.1556850160000005,36.94616965,mungbean
112,39,20,26.12492233,63.37479229,6.54450214,43.1386631,coffee
43,38,15,30.33499674,63.54718862,6.821747052,59.84499208,blackgram
0,21,35,35.89855625,54.25964196,6.368560522,111.1382096,mango
108,26,36,28.82629037,94.26765349,5.684995235,104.991282,muskmelon
24,73,20,19.63736208,32.31528909,4.608695255,176.4134092,pigeonpeas
85,33,31,26.20811417,52.50987966,6.279133738,97.79072474,coffee
97,63,19,26.47522633,78.51833782,6.691649933,101.5952794,banana
50,47,47,32.57720726,92.74889453,6.757470637000001,197.402901,papaya
121,36,24,23.66457347,81.69105088,7.352401887,119.6404412,cotton
9,38,26,34.58561471,50.34035336,4.934964765,91.54560427,mango
25,63,17,29.01207743,77.95192527,7.26154329,66.47264636,banana
20,7,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
19,39,20,11.86631928,93.24688124,6.921993877999999,43.25726752,orange
2,24,52,24.55981624,91.63536236,6.442810053,26.51924782,pomegranate
31,28,12,24.96273236,92.40501423,6.395258356,113.1169398,pomegranate
5,69,15,21.32776028,18.48522915,6.366355781,47.9271552,kidneybeans
97,35,42,24.91461008,53.74144743,7.628472891,262.7173405,coffee
95,8,53,27.39489579,83.31172003,6.544029776,77.71566883,banana
90,84,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton
14,23,24,26.18552389,96.96637916,5.32307197,96.23520043,coconut
109,79,45,27.66752761,79.68542782,6.579441304,218.142147,banana
38,14,30,26.92449525,91.20106019,6.331051715,209.540094,coconut
29,28,34,26.87037587,91.72546257,6.811291098,89.74409017,coconut
118,45,23,23.37044424,77.43198948,7.977651226,71.601870701,cotton
32,13,5,23.50128217,92.97527546,7.639788459,104.4224145,pomegranate
113,38,24,22.00085141,79.47270984,7.442217061,78.82199603,cotton
18,19,35,27.59376845,92.48519606,6.121005506,194.3100272,coconut
31,60,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
83,9,53,25.85483596,89.13163965,6.457216535,43.52897517,watermelon
19,51,25,26.80474415,48.23991436,7.130278657000001,48.56690235,mothbeans
25,38,19,28.06903173,92.91487288,7.183189922,78.39752705,orange
39,25,36,18.90223032,94.99897537,5.567805185,190.55710813,pomegranate
29,60,19,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans
20,7,52,22.36509395,92.30882391,6.92248729,150.6326874,pomegranate
7,45,16,25.50634557,44.8302551,4.626212446,45.43669946,mothbeans
93,16,45,21.44526922,63.1667141,6.291540277999999,240.0810647,maize
52,73,79,17.25769499,18.74943955,7.840339388999999,94.0028726,chickpea
111,27,25,23.59302313,55.27564977,5.772149914,96.65888933,coffee
31,55,21,22.91350245,21.33953114,6.913678684,91.49697481,kidneybeans
47,39,44,17.18248372,16.42891834,6.500337732,21.13545688,chickpea
21,44,17,19.30106297,87.17751728,5.855442401,65.27798457,pomegranate
59,59,76,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
88,38,15,25.08239719,65.92195844,6.455116637000001,62.49690812,maize
114,94,47,26.33544853,76.8532006,6.387431382999999,90.81250457,banana
88,54,42,22.68319059,83.46358271,6.604993475,194.2651719,mungbean
16,77,17,31.48469278,35.6395615,7.167435834,71.36947525,pigeonpeas
37,18,30,24.63551259,99.34854917,6.38488418,157.91715369999997,coconut
76,51,16,26.16985907,71.96246617,5.54990242,74.51490791,maize
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,mothbeans
12,76,19,25.62896213,63.14909763,7.142611056000002,42.19740397,watermelon
0,24,38,22.44581266,89.90147027,6.7380162210000005,109.3905998,pomegranate
23,5,12,21.20725375,94.26304717,7.0455430560000005,163.27087319999995,pomegranate
129,47,21,24.41212325,80.80343786,6.97297656,64.72797143,cotton
3,18,31,20.65333432,58.20662669,6.392313972999999,91.09745581,mango
27,25,18,28.83214859,92.17170353,6.113935087000001,98.00687989,coconut
23,59,17,29.18032562,92.73041222,7.393631868,60.4693835,coconut
98,18,26,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
95,75,48,28.98333432,82.95958244,6.247040422,79.84925393,banana
113,21,48,26.02241444,55.83288958,6.377427122,54.82963379,coffee
40,62,19,27.32198928,34.13737127,6.114525877,67.08022574,pigeonpeas
118,87,51,25.44926208,79.49221962,6.998787171,177.22330480000005,banana
23,17,23,25.42517036,53.22082660000001,5.728233081,137.1948633,mothbeans
25,21,44,27.65472156,58.59986279,6.463271076,43.97193745,mothbeans
111,28,26,28.77363343,64.47858698,6.937352845,192.7121236,coffee
18,20,35,31.66524687,51.98594645,6.710143266,106.9216033,mango
17,30,26,29.03065024,90.79093862,5.894027065,205.5720367,coconut
117,86,45,28.6956201,82.54195839,6.037430836,109.0921631,banana
105,74,45,25.14517635,81.38204104,5.677719902000001,113.1161095,banana
14,58,18,30.53684308,59.96664731,5.108681786,284.4364567,mothbeans
70,68,50,42.84609252,94.63548176,6.524459342,79.27201575,papaya
117,86,48,28.6956201,82.54195839,5.583370042,257.0343554,banana
